key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'1318T0O0008,REHABILITACIÓN INTEGRAL DE LA INFRAESTRUCTURA DEL CENTRO IMP CACTUS CHIAPAS,18,Instituto Mexicano del Petróleo,7,0,0,6,36339869,2017,Desarrollo económico,0
'14096320030,E.C . (Xochihuehuetlán- Tecomatlán) - Tepetlapa.,9,Centro SCT Guerrero,12,17.916054,-98.496069,100,48178308,2016,,0
'14096520023,Santa Rita - E.C. Rio Frio / Nueva Australia - El Maguey.,9,Centro SCT Zacatecas,32,22.731714,-102.936805,41.8,119723570,2017,,185555
'14096330015,San Clemente - Palacios.,9,Centro SCT Hidalgo,13,20.662175,-99.174594,24.78,14699608,2016,,0
'14096330002,"Saucillo  Plomosas, Municipio de Actopan",9,Centro SCT Hidalgo,13,20.351439,-98.881664,87.56,32914339,2017,,5450964
'13096350057,San José - Monte Alto,9,Centro SCT México,15,19.916139,-99.127439,31.37,11081938,2016,,0
'13096350066,Calle Arturo Montiel.,9,Centro SCT México,15,19.251056,-98.891464,100,6699671,2016,,0
'14096340005,Capilla de Milpillas - E. C. Fed. 80.,9,Centro SCT Jalisco,14,20.666553,-102.845602,100,33057590,2016,,0
'14096320008,Modernización Del Camino E.C. (Zihuatanejo-Lázaro Cárdenas) Troncal A Chutla.,9,Centro SCT Guerrero,12,17.90822,-101.79284,100,19252739,2016,Comunicaciones y Transportes,2986125
'1409J2W0004,Habilitación de terrenos en la zona suroeste del puerto,9,"Administración Portuaria Integral de Topolobampo, S.A. de C.V.",25,25.58433333,-109.0643639,90.08,24510762,2016,,0
'14096490008,Pavimentación del Camino Rural San Francisco Tetlanohcan - Carretera Perimetral.,9,Centro SCT Tlaxcala,29,19.260451,-98.148271,25,35041046,2017,,0
'13096520014,Modernización de la CarreteraJalpa-Límite de Estados Zac/Ags.,9,Centro SCT Zacatecas,32,21.764053,-102.808016,18.95,658008638,2017,Comunicaciones y Transportes,31589193
'13096420007,Tilaco - Otates.,9,Centro SCT Querétaro,22,21.163617,-99.193497,46.94,31316556,2016,,0
'14096270016,San Jerónimo Tulija.,9,Centro SCT Chiapas,7,17.238731,-91.737637,7.41,46412856,2016,,0
'1211A2M0005,Construcción del Módulo A del Edificio de Ciencia y Tecnología de la Unidad Iztapalapa,11,Universidad Autónoma Metropolitana,9,19.3602167,-99.0728532,98.22,127693942,2016,Educación,69823314
'1409JZL0005 (Ramo 09),Nuevo Aeropuerto Internacional de la Ciudad de México,9,"Grupo Aeroportuario de la Ciudad de México, S.A. de C.V.",15,19.487397,-99.0105,0,186092191142,2017,Comunicaciones y Transportes,0
'14096500040,Juan Rodríguez Clara - Santa Rosa.,9,Centro SCT Veracruz,30,17.988586,-95.409646,82,42313714,2017,,12009776
'1409J3G0005,Dragado de mantenimiento en el puerto interior de la API Salina Cruz,9,"Administración Portuaria Integral de Salina Cruz, S.A. de C.V.",20,0,0,100,3239684,2015,Comunicaciones y Transportes,963441
'14096520021,El Salitre - Gpe. Garzaron - Ciénega De Rocamontes - E.C. Zac. /Saltillo,9,Centro SCT Zacatecas,32,24.69431,-101.258207,28.4,219713966,2017,Comunicaciones y Transportes,7430860
'14095100005,Rehabilitación del Muelle de Usos Múltiples de Puerto San Carlos.,9,Dirección General de Puertos,3,24.7916667,-112.125,82.93,51152893,2016,Comunicaciones y Transportes,18830652
'1416B000094,Construcción de la obra de almacenamiento Los Otates,16,Comisión Nacional del Agua,25,24.357,-106.803,61,21097818,2015,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",12475231
'14131130001,Adquisición de equipos y sistemas para aviones de vigilancia marítima,13,Estado Mayor General de la Armada,9,0,0,81.26,486583878,2017,Seguridad,148381065
'1421W3N0016,"Estudios de pre inversión para el proyecto Centro Turístico Sustentable Teotihuacán, en el Edo. de México",21,Fondo Nacional de Fomento al Turismo,15,0,0,0,52892144,2017,,0
'0936E000003,"Construcción de estancias de segregación de internos de mediana y alta peligrosidad, así como incremento de infraestructura a los campamentos, equipamiento y mobiliario del Complejo Penitenciario Islas Marías",4,Prevención y Readaptación Social,18,21.611472,-106.560516,92.62,11704529183,2017,,14020984
'14096500029,"Carretera Federal 131 del 0+000 al 3+233, con inicio en el entronque del Libramiento de Martínez de la Torre",9,Centro SCT Veracruz,30,20.053019,-97.089208,45.84,53177697,2016,Comunicaciones y Transportes,8797926
'1507HXA0051,"Pavimentación de vialidades y estacionamientos de las UU.HH.MM. Ixtepec II y II-B, Oax.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,20,16.583203,-95.187083,100,4089700,2016,Desarrollo Social,2570046
'1507HXA0011,Sustitución de bienes muebles adheridos a las viviendas 2016.,7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,9,0,0,93.13,9114315,2016,Desarrollo Social,8232939
'1507HXA0012,"Construcción de la U.H.M. Escobedo II, N.L.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,19,0,0,100,233263962,2016,Desarrollo Social,62326631
'1507HXA0013,"Construcción de una planta de tratamiento de aguas residuales para la U.H.N. Campeche III, Camp.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,4,19.816186,-90.523241,99.99,5984887,2016,Desarrollo Social,5487934
'1507HXA0034,"Sustitución de red sanitaria en la U.H.M. Jalapa, Ver.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,30,19.535304,-96.910394,99.99,1303678,2016,Desarrollo Social,1117468
'0818T4M0044,"Evaluación y Rehabilitación de la Integridad Mecanica de los Poliductos, Dieselductos, Gasolinoductos, Combustoleoductos  e Isobutanoductos en la Zona Sur.",52,Pemex Logística,35,0,0,55,1267159495,2017,Energía,245898060
'14178120014,Equipamiento y modernización de sistemas integrales de seguridad en instalaciones metropolitanas.,17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,0,106191542,2015,Seguridad,0
'1412N000001,ADQUISICIÓN DE EQUIPO MÉDICO Y DE LABORATORIO ASÍ COMO MOBILIARIO Y EQUIPO ADMINISTRATIVO DEL HOSPITAL PSIQUIÁTRICO DR. SAMUEL RAMÍREZ MORENO FASE ll 2016,12,Servicios de Atención Psiquiátrica,15,0,0,0,30093332,2015,Salud,0
'1506HBW0004,Ampliación de estacionamiento trasero con la incorporación de elevadores mecánicos para lograr triplicar el espacio,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",9,19.305031,-99.201216,1,672086,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",598466
'1507HXA0042,"Construcción de la U.H.M. La Boticaria II, Ver.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,30,19.141254,-96.127579,77.37,96855133,2017,Desarrollo Social,66614549
'1516B000044,Nueva fuente de abastecimiento al poniente del Valle de México,16,Comisión Nacional del Agua,15,19.018966,-100.107283,0.2,17689280871,2017,,43081500
'1511A2M0002,Programa de adquisiciones de equipo de laboratorio 2016 para las actividades de Docencia en Licenciatura y Posgrado.,11,Universidad Autónoma Metropolitana,9,0,0,100,32639418,2016,Educación,30627634
'1218T4I0001,"Iniciativa de Integración de la Cadena de Valor de los Procesos de Dirección del Negocio Downstream, Comercialización, Trading y Logística en Petróleos Mexicanos",52,Pemex Corporativo,9,0,0,4.48,2055633419,2017,Energía,20450667
'1506GSA0003,MANTENIMIENTO INTEGRAL DE INMUEBLES FORANEOS PROPIEDAD DE AGROASEMEX,6,"Agroasemex, S.A.",35,0,0,100,38364670,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",12362684
'14178120016,Fortalecimiento de laboratorios criminalísticos estatales y central de la Coordinación General de Servicios Periciales.,17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,1.98,140431355,2017,,2361887
'14212100012,ESTUDIOS DE PREFACTIBILIDAD DE RECUPERACION DE PLAYAS / 05 ISLA MUJERES,21,Dirección General de Desarrollo Regional y Fomento Turístico,23,0,0,1,13104783,2017,,0
'1506HAN0001,ADQUISICION DE MOBILIARIO Y EQUIPO DE ADMINISTRACION,6,"Financiera Nacional de Desarrollo Agropecuario, Rural, Forestal y Pesquero",35,0,0,100,11364555,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",1102227
'14178120020,Mobiliario y equipo para áreas sustantivas y administrativas de la Procuraduría General de la República.,17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,47.64,51658620,2015,Seguridad,23814637
'1516B000037,Adquisición y obra civil de un radar meteorológico Doppler de banda C de doble polaridad para ser instalado en el Valle de México.,16,Comisión Nacional del Agua,9,0,0,0,77716192,2017,,0
'1412NCD0001,Proyecto de Ampliación para la Construcción y Equipamiento del Laboratorio de Biología Molecular del Departamento de Investigación en Enfermedades Infecciosas 2015-2017,12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,19.291226,-99.158403,30,100302922,2017,,0
'1018T4M0021,Rehabilitación integral de los tanques de almacenamiento en Terminales Marítimas de la SUD.,52,Pemex Logística,35,0,0,43.69,699907007,2017,Energía,12050008
'101 01 099,Integral Chuc,52,Pemex Exploración y Producción,35,0,0,54.65,316381757739,2017,Energía,24433463832
'14178120022,Mobiliario y equipo para el modelo de transición delegacional para la implementación del Nuevo Sistema de Justicia Penal Acusatorio.,17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,70.04,87402703,2015,Seguridad,65419586
'14212100014,ESTUDIOS DE PREFACTIBILIDAD DE RECUPERACION DE PLAYAS / 04 COZUMEL,21,Dirección General de Desarrollo Regional y Fomento Turístico,23,0,0,68,17690313,2017,,0
'1427A000014,Reordenamiento integral del Puerto Fronterizo Algodones B.C.,27,Instituto de Administración y Avalúos de Bienes Nacionales,2,0,0,0,2754800,2015,Gobierno,0
'1416B000082,Conservación Normal de Distritos de Riego en el Organismo de Cuenca Península de Baja California.,16,Comisión Nacional del Agua,35,0,0,30.38,161480545,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",29736891
'1412NHK0001,Estudio de pre-inversión para reubicación de albergues en casa hogar para niñas Graciela Zubirán Villarreal 2016.,12,Sistema Nacional para el Desarrollo Integral de la Familia,9,0,0,0,15696114,2016,Salud,0
'1516B000052,Conservación y Rehabilitación de Áreas de Temporal Tecnificado en el estado de Yucatán.,16,Comisión Nacional del Agua,31,0,0,82.52,25687278,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",20729925
'15092110007,Programa de Conservación Periódica,9,Dirección General de Conservación de Carreteras,35,0,0,99.99,8413585352,2016,Comunicaciones y Transportes,5715335256
'0818T4M0030,Implementación del Sistema SCADA en 47 Sistemas de Transporte por Ducto de PEMEX Refinación,52,Pemex Logística,35,0,0,81.45,2873211322,2017,Energía,270056791
'1509JZL0002,Centro de capacitación especializado para personal de aviación 2015,9,Aeropuertos y Servicios Auxiliares,9,19.4457555,-99.07409722,100,47515784,2016,Comunicaciones y Transportes,9775400
'15389ZU0004,Laboratorio de Micro y Nanotecnología para el diseño y Fabricación de MEMS en el Centro de Ingeniería y Desarrollo Industrial,38,Centro de Ingeniería y Desarrollo Industrial,22,20.6235,-100.405828,99,63053681,2016,Desarrollo económico,53841792
'1404L000006,Adquisición de herramientas y equipo para el desarrollo de la Estrategia de Ciberseguridad de la Policía Federal.,4,Policía Federal,9,0,0,0,416290647,2016,Seguridad,0
'1504I000004,Actualización tecnológica de equipos para comunicaciones fijas,4,Centro de Investigación y Seguridad Nacional,35,0,0,0,20635082,2016,Seguridad,0
'1504I000005,"Adquisición de equipos para recopilación, procesamiento y almacenamiento de información en formatos de audio, imagen y video.",4,Centro de Investigación y Seguridad Nacional,35,0,0,0,61988480,2016,Seguridad,0
'1507HXA0017,"Mantenimiento y Rehabilitación de la U.H.N. Mazatlán, Sin.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,25,0,0,99.99,12761042,2016,Desarrollo Social,6796809
'1507HXA0046,Sustitución de vehículos oficiales,7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,9,0,0,80,4350732,2016,Seguridad,3942946
'1506HBW0005,Adquisición de Mobiliario y Equipo,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",34,0,0,1,9365925,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",6296595
'1516B000076,Rehabilitación y Modernización de Distritos de Riego en la Cuenca Aguas del Valle de México.,16,Comisión Nacional del Agua,35,0,0,24.46,106568529,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",25297843
'1511A3Q0020,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Educación Superior (Licenciatura) en C.U. UNAM.,11,Universidad Nacional Autónoma de México,9,0,0,100,51642060,2016,Educación,49985475
'1416B000032,Estudio para determinar las obras y acciones para la gestión sustentable de las aguas superficiales en las zonas de riego de los estados de México e Hidalgo.,16,Comisión Nacional del Agua,35,0,0,53.65,22589353,2017,,0
'0718T4O0034,Seguridad y Protección Ambiental Derivado de Observaciones y Normatividad II en C.P. Cosoleacaque,52,Pemex Fertilizantes,30,0,0,43.35,297984299,2017,,4878104
'1520VSS0012,Construcción de anexos a los almacenes Angamacutiro y Almacén Zicuiran en la Sucursal Michoacán,20,"Diconsa, S.A. de C.V.",16,20.13533,-101.69273,100,16317773,2016,Desarrollo Social,13199041
'15096520006,Nigromante - Buenavista - Ojo de Agua de la Palma.,9,Centro SCT Zacatecas,32,22.144873,-101.707409,32.73,43693097,2017,Comunicaciones y Transportes,9967920
'1018T4M0035,Repotenciación del sistema eléctrico de la Refinería de Cadereyta,52,Pemex Transformación Industrial,19,0,0,5.79,576082488,2017,Energía,4377846
'1316B000161,"ESTUDIO DE FACTIBILIDAD DE LA PRESA DE ALMACENAMIENTO Y ZONA DE RIEGO LA FUNDICION, MUNICIPIO DE ARMERIA, ESTADO DE COLIMA",16,Comisión Nacional del Agua,6,0,0,38.79,7891164,2017,,2985510
'1507HXA0030,"Mantenimiento y Rehabilitación de la U.H.M. Saltillo, Coah.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,5,0,0,99.99,8960154,2016,Desarrollo Social,8598058
'1507HXA0031,"Construcción de una barda perimetral para las UU.HH.MM. Puebla II y III, Pue.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,21,19.033516,-98.173076,99.99,4518055,2016,Desarrollo Social,2131645
'03121100001,Creacion del Instituto Nacional de Medicina Genómica. 2005-2016,12,Instituto Nacional de Medicina Genómica,9,19.28666605,-99.1496253,90.06,2020891887,2016,Salud,10238694
'1416B000018,Estudio para determinar la capacidad productiva de los Distritos de Riego 003 Tula y 100 Alfajayucan por la puesta en marcha de la PTAR Atotonilco,16,Comisión Nacional del Agua,13,0,0,25,29972216,2017,,0
'1416B000020,"ESTUDIO DE FACTIBILIDAD TECNICA-ECONOMICA, DE UNA PRESA DE ALMACENAMIENTO Y ZONA DE RIEGO, DENOMINADO, LA PUERTA LOCALIZADA EN EL MUNICIPIO DE CD. DEL MAIZ, ESTADO DE SAN LUIS POTOSI",16,Comisión Nacional del Agua,24,0,0,87.94,5679965,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",4838918
'1516B000081,Riego Suplementario Subregión Centro I Campeche.,16,Comisión Nacional del Agua,4,0,0,0,30565678,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",0
'1118T4I0008,"Adquisición de un sistema de detección de humo para el edificio B-2, Cendi Verónica, Almacen ExBlanco, Sistema de Sonorización de la TEP, Sistema Electrónico de Seguridad (metasys) y Páneles para el Sistema Contraincendio de los Edificios del CAP y TEP",52,Pemex Corporativo,9,0,0,47.87,9678975,2016,Energía,0
'15096520010,Boquilla de Abajo - La Encantada.,9,Centro SCT Zacatecas,32,23.549543,-102.864123,43.29,28382975,2017,Comunicaciones y Transportes,7350697
'15071100039,Adquisición de vehículos tácticos 2016.,7,Dirección General de Administración,35,0,0,0,1003689124,2016,,0
'1309J2Z0003,"Ampliación de la Superficie Terrestre del Actual Recinto Portuario, mediante el Relleno de la Antigua Terminal de Transbordadores",9,"Administración Portuaria Integral de Guaymas, S.A. de C.V.",26,27.9258,-110.8668,0,168593707,,Comunicaciones y Transportes,0
'16096510001,Distribuidor Vial Salida a Progreso,9,Centro SCT Yucatán,31,21.048709,-89.626842,0,206628267,2017,,0
'15071100029,Adquisición de vehículos para uso administrativo.,7,Dirección General de Administración,35,0,0,10,367150960,2016,,17570300
'10093110008,"Libramiento ferroviario de Celaya,Guanajuato",9,Dirección General de Desarrollo Ferroviario y Multimodal,11,20.5385,-100.727,49.64,6955875364,2017,,51097102
'10096500041,Texistepec - San Lorenzo,9,Centro SCT Veracruz,30,17.837517,-94.799913,72.73,52051858,2016,Comunicaciones y Transportes,6910677
'10096500019,Ixhuatlán de Madero - Pisa Flores,9,Centro SCT Veracruz,30,20.684252,-98.012425,25.53,102905343,2016,Comunicaciones y Transportes,0
'10092110010,PROGRAMA CONTRATOS PLURIANUALES DE CONSERVACION DE CARRETERAS EN EL ESTADO DE VERACRUZ (SUR).,9,Dirección General de Conservación de Carreteras,35,0,0,24.02,5126297004,2017,Comunicaciones y Transportes,225581309
'12096240001,Libramiento de Campeche,9,Centro SCT Campeche,4,19.7943,-90.596,100,798840950,2015,Comunicaciones y Transportes,10214757
'11096470004,"Jalpa de Méndez -Cunduacan, Tr: Jalpa de Méndez - Vía Corta Cunduacan del km 0+000 al km 15+000.",9,Centro SCT Tabasco,27,18.177015,-93.082049,88.67,272266155,2017,,44935065
'1151GYN0012,Construcción de Unidades Médicas de Primer Nivel de Atención a la Salud.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,96.73,385457793,2016,Salud,43789914
'12096470009,"VILLAHERMOSA - TEAPA, Tr. Villahermosa-Teapa Distribuidor Guayabal km 2+500",9,Centro SCT Tabasco,27,17.969042,-92.926449,0,433824047,2017,,8073119
'1208I000006,"DRAGADO Y ESCOLLERAS EN BOCA DEL ORO, LAGUNA DE CORRALERO, MUNICIPIO DE PINOTEPA NACIONAL, OAXACA",8,Comisión Nacional de Acuacultura y Pesca,20,0,0,100,194658109,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",34696034
'1208I000007,"OBRAS DE ESCOLLERA Y SUPERVISIÓN EN BARRA DE SONTECOMAPAN, MUNICIPIO DE CATEMACO, VERACRUZ",8,Comisión Nacional de Acuacultura y Pesca,30,0,0,58,48891429,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",249262
'1310K2N0004,Adquisición de una Barcaza 2013,10,"Exportadora de Sal, S.A. de C.V.",3,0,0,25.1,421961748,2016,,0
'1309J3E0006,Repavimentación de vialidades del Muelle 7,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,0,0,94.31,48490627,2016,Comunicaciones y Transportes,21223857
'13096360005,E.C. (Huetamo-Churumuco)-San Jerónimo Cañada de Buenavista.,9,Centro SCT Michoacán,16,18.535533,-101.329798,100,24588407,2016,Comunicaciones y Transportes,3792917
'14071120002,ADQUISICIÓN Y MODERNIZACIÓN DE MAQUINARIA PARA LA FABRICA DE SERIGRAFIA PERTENECIENTE  A LA DIRECCIÓN GENERAL DE LA INDUSTRIA MILITAR 2014,7,Dirección General de Industria Militar,15,0,0,100,21386457,2016,,782490
'1604D000005,Ampliación de instalaciones del Centro Federal de Readaptación Social No. 3 Noreste.,4,Prevención y Readaptación Social,28,25.847222,-97.633333,0,203364929,2017,,0
'1651GYN0027,"Ampliación y remodelación de la Clínica de Medicina Familiar de Nuevo ISSSTE Pantitlán, Estado de México.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,15,19.421365,-99.0160927,0,45181753,2017,,0
'10071320003,"ADQUISICIÓN DE 6 HELICÓPTEROS EC-725 PARA OPERACIONES DE ALTO IMPACTO, A TRAVÉS DE ARRENDAMIENTO FINANCIERO",7,Comandancia de la Fuerza Aérea Mexicana,15,0,0,100,8704201242,2017,Seguridad,234670197
'11096270015,Granadilla - Adolfo López Mateos,9,Centro SCT Chiapas,7,16.708667,-92.837426,17.5,118568504,2017,,0
'10096270004,E.C.E. Chiapas 101 - Rancheria Tierra Blanca.,9,Centro SCT Chiapas,7,16.289058,-92.219902,87.31,14726742,2016,,0
'0812NBD0001,"Construcción y Equipamiento del Edificio de la U-503, Cardiología y Neumología del Hospital General de México Dr. Eduardo Liceaga. 2011-2017",12,"Hospital General de México ""Dr. Eduardo Liceaga""",9,19.4145614,-99.1508422,86,799483607,2017,,273799676
'1112NCG0001,"Construcción de la Unidad de Radio Oncología en el INNSZ 2011 -2016.- con recursos del Fondo de Protección Contra Gastos Catastróficos, del Fideicomiso del Sistema de Protección Social en Salud y recursos fiscales y propios.",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,19.2879797,-99.15647015,88.81,262778014,2014,Salud,5815674
'12096380006,E.C.F. México 200  Cumbres de Huicicila.,9,Centro SCT Nayarit,18,21.246975,-104.904492,79.89,99081207,2017,,510000
'12096490005,Mena - Cd. Industrial Xicohténcatl,9,Centro SCT Tlaxcala,29,19.5013,-98.1163,63.05,154122328,2015,Comunicaciones y Transportes,23278436
'1209J2Z0001,"Expansión del Puerto de Guaymas, Sonora Fase I",9,"Administración Portuaria Integral de Guaymas, S.A. de C.V.",26,27.928796,-110.888796,10.25,2562026645,2017,,0
'12096340026,Ameca - La Villita  Lagunillas.,9,Centro SCT Jalisco,14,20.558092,-104.086922,100,82863614,2016,,0
'13096490001,Ciudad Industrial Xicoténcatl I -Nicolás Bravo  Ciudad Industrial Xicoténcatl II - Huamantla,9,Centro SCT Tlaxcala,29,19.4881,-98.0615,92.03,673018133,2015,Comunicaciones y Transportes,145092728
'13096370002,Huautla - Rancho Viejo.,9,Centro SCT Morelos,17,18.4389,-99.0231,97.91,11999798,2016,Comunicaciones y Transportes,4380451
'13096370003,Cajones - El Estudiante.,9,Centro SCT Morelos,17,18.573428,-99.346336,70.36,28591172,2016,Comunicaciones y Transportes,1646362
'13096300005,El Durazno - Los Frailes.,9,Centro SCT Durango,10,25.471091,-106.930098,21.52,130101262,2017,,14687999
'13096370006,Huautla-Santiopa.,9,Centro SCT Morelos,17,18.443156,-99.018212,40,52892144,2017,,12523795
'05096450004,Badiraguato-Santiago de los Caballeros,9,Centro SCT Sinaloa,25,25.38543,-107.554235,76.41,820443817,2017,,24770308
'06096400002,Ojite - Cuauhtémoc - Sta. Cruz Itundujia,9,Centro SCT Oaxaca,20,17.215883,-97.72953,65.41,337455506,2017,,5000244
'05096480002,Manuel-Aldama-Soto La Marina-Rayones,9,Centro SCT Tamaulipas,28,22.733139,-98.314444,64.64,2399481433,2017,Comunicaciones y Transportes,84513449
'06096270005,Huitiupan-Sombra Carrizal,9,Centro SCT Chiapas,7,17.174715,-92.684062,63.6,152551912,2016,,0
'1016B000102,"Programa de Estudios básicos de evaluación, medición y control mediante el monitoreo estructural en presas.",16,Comisión Nacional del Agua,35,0,0,36.33,53441323,2014,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",0
'0316B000037,"Ampliación de Distritos de Riego Cupatitzio--Tepalcatepec, Mich., Construccion de las Obras Faltantes del Sistema Chilatán-Los Olivos.",16,Comisión Nacional del Agua,16,19.14,-102.7,93.87,7997057860,2014,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2129316
'1016B000099,"Atender la emergencia en 32 municipios del estado de Coahuila de Zaragoza, por la ocurrencia de lluvia severa e inundaciones pluviales y fluviales entre los días 28 de junio y 6 de julio de 2010.",16,Comisión Nacional del Agua,5,27.30222,-102.04472,7.13,509677798,2016,,0
'11096490009,Mazaquiáhuac Graciano Sánchez y Ramal a Santiago Tetlapayac.,9,Centro SCT Tlaxcala,29,19.648604,-98.290638,51.5,98548514,2017,Comunicaciones y Transportes,12486024
'12096500011,Las Vigas - Jonatal - Piedra Parada,9,Centro SCT Veracruz,30,19.648286,-97.100192,53.3,104940847,2017,,286544
'12096280004,El Vergel  Laguna Juanota.,9,Centro SCT Chihuahua,8,26.476011,-106.388083,88.59,52204712,2016,Comunicaciones y Transportes,36899672
'13096510002,Ampliación de la Carretera Mérida - Chetumal.  Primera Etapa.,9,Centro SCT Yucatán,31,20.9317,-89.5124,37.24,2072640625,2017,Comunicaciones y Transportes,447651186
'13096310020,"Ampliación de la Carretera Méx-045, León  Aguascalientes. Tramo: León - Lagos de Moreno, Km  12+000 al Km 41+000.",9,Centro SCT Guanajuato,11,21.1782,-101.7414,88,764952949,2017,Comunicaciones y Transportes,49599394
'13096390002,Lampazos - Anáhuac.,9,Centro SCT Nuevo León,19,27.02496,-100.499144,7.73,260179654,2016,Comunicaciones y Transportes,9591779
'13116000002,Construcción de tres planteles de educación media superior en el municipio de Tijuana.,11,Subsecretaría de Educación Media Superior,2,32.5184,-117.0381,39,463883715,2016,Educación,0
'08096400009,Camino: San Juan Mixtepec-Tejocotes-Santiago Juxtlahuaca,9,Centro SCT Oaxaca,20,17.307988,-97.836221,57.66,216929693,2017,Comunicaciones y Transportes,2082797
'08096320022,"Zihuatanejo - La Mira, Tramo: Zihuatanejo-Entr. Feliciano",9,Centro SCT Guerrero,12,17.659207,-101.560899,95,1186745428,2015,,37979644
'08096220002,"Ensenada - Lázaro Cárdenas, Tramo: Maneadero - Punta Colnett",9,Centro SCT Baja California,2,31.7283,-116.5775,60.93,1423006934,2017,Comunicaciones y Transportes,156956512
'1021W3N0014,Sustitución de Carpeta Asfáltica del Boulevard Kukulcán,21,Fondo Nacional de Fomento al Turismo,23,21.084,-86.7741,100,24485390,2013,Turismo,67359
'1116B000143,"Evaluación socioeconómica del proyecto de construcción de la segunda línea alterna al canal Donato Guerra, del sistema Cutzamala, estado de México.",16,Comisión Nacional del Agua,15,19.29539,-100.11779,2.13,366983937,2016,,0
'07096270023,MONTE CRISTO DE GUERRERO - LA SUIZA - TOLUCA,9,Centro SCT Chiapas,7,15.692087,-92.628111,24.57,213658250,2017,Comunicaciones y Transportes,0
'12096500012,E.C. (Poza Rica Cazones) - Caristay,9,Centro SCT Veracruz,30,20.651878,-97.346361,100,29403670,2015,Comunicaciones y Transportes,3646065
'12096500032,Matlatecoya - Zacaloma,9,Centro SCT Veracruz,30,18.618464,-96.963514,47.89,48142958,2016,Comunicaciones y Transportes,9917344
'1209J3E0003,Adecuación de espacios en oficinas administrativas del puerto,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19.2027818,-96.13815554,51.47,14173614,2016,Comunicaciones y Transportes,367367
'10096440013,EC 57 - San Francisco.,9,Centro SCT San Luis Potosí,24,23.078414,-100.500403,89.35,22735335,2016,Comunicaciones y Transportes,5582182
'1116B000361,"Construcción de la Presa de almacenamiento Norogachi, Chihuahua.",16,Comisión Nacional del Agua,8,27.32611,-107.10833,0,85537855,2016,,0
'1312NCG0005,"Remodelación y Equipamiento del Centro de Desarrollo y Destrezas Medicas para el INCMNSZ, 2015-2016",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,19.2921784,-99.1541472,0,11019196,2016,,0
'08096510001,Camino: Peto-Valladolid.,9,Centro SCT Yucatán,31,20.130035,-88.909447,93.41,490458461,2017,Comunicaciones y Transportes,55500654
'09096360019,Churumuco-Poturo,9,Centro SCT Michoacán,16,18.662637,-101.647441,73.33,84675611,2017,,0
'09096280004,"Eje Interestatal Fronteriza del Norte, Tramo Ojinaga  EL Porvenir del Km. 0+000 al Km. 40+000.",9,Centro SCT Chihuahua,8,29.554296,-104.432506,65.01,335326207,2016,Comunicaciones y Transportes,37071146
