SECTOR,ID_PASO_EITI,CICLO,PERIODO,TIPO_PROYECTO,ID_PROYECTO,NOMBRE_PROYECTO,ID_ENTIDAD_FEDERATIVA,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,ID_LOCALIDAD,LOCALIDAD,LATITUD,LONGITUD,DIRECCION,ID_RECURSO,RECURSO,INSTITUCION_EJECUTORA,ID_CLASIFICACION,CLASIFICACION,BENEFICIARIOS,POBLACION_ANUAL,DESC_ESTATUS,DETALLE_ESTATUS,INICIO,TERMINO,ID_RAMO,DESC_RAMO,CLAVE_PROGRAMA_PRESUPUESTARIO,PROGRAMA_PRESUPUESTARIO,ID_CONCURRENCIA_DE_RECURSOS,CONCURRENCIA,AUTORIZADO,MODIFICADO,MINISTRADO,COMPROMETIDO,DEVENGADO,EJERCIDO,PAGADO,AVANCE_FINANCIERO,AVANCE_ESTIMADO_ANUAL,AVANCE_FISICO,UNIDAD_MEDIDA,FECHA_PUBLICACION,FECHA_MODIFICACION,FUENTE_INFORMACION,CONTACTO_INFORMACION
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896287,"Construcción De 420 M2 De Piso De Concreto Hidráulico En Plaza Principal De La Localidad De Benito Juárez ""Detzani"", Municipio De Zimapán, Hidalgo./2017-11-08-0076",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,242500,,,,,,,,,,,Trimestral,118 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896288,"Pavimentación Hidráulica En Una Superficie De 876 M2 En La Calle Principal De La Localidad De Tolago, Municipio De  Lolotla, Hidalgo/2017-11-08-0077",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,970000,,,,,,,,,,,Trimestral,119 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896289,"Construcción De 65 Ml De Cercado Perimetral En Secundaria Comunitaria ""Juan De La Barrera"", Comunidad El Fraile, Municipio De Pacula, Hidalgo./2017-11-08-0078",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,147897,,,,,,,,,,,Trimestral,120 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896290,"Construcción De Pavimentación De 333.00 M2. De Concreto Hidráulico En La Calle Principal De La Localidad De Ixmolintla, Municipio De Molango De Escamilla, Hidalgo./2017-11-08-0079",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,239841,,,,,,,,,,,Trimestral,121 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896291,"Pavimentación De 912.90 M2. De Concreto Hidraulico Segunda Etapa, Calle La Soledad, Localidad Rio De La Soledad, Mineral De La Reforma./2017-11-08-0080",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,485000,,,,,,,,,,,Trimestral,122 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896292,"Segunda Etapa De La Construcción Del Centro De Convivencia Infantil En La Localidad Cimbrones, Mineral Del Chico, Hgo./2017-11-08-0081",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,394499,,,,,,,,,,,Trimestral,123 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896293,"Pavimentacion Hidraulica De 407.16 M2, Primera Etapa, De La Calle Junto Al Rio Del Barrio Centro En La Localidad De Jalpa, Tlanchinol, Hgo./2017-11-08-0082",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,280526,,,,,,,,,,,Trimestral,124 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896294,"Rehabilitación Hidráulica De 833.00 M2, Calle Acceso Principal, En La Localidad De Acoxcatlán Municipio De Tepehuacán De Guerrero./2017-11-08-0083",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,776000,,,,,,,,,,,Trimestral,125 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170200896295,"Pavimentación Hidráulica De 411.95 M2 De La Calle Acceso Principal De La Localidad De Mazahuacan Mpio. De Xochicoatlán, Hgo., Primera Etapa./2017-11-08-0084",13,Hidalgo,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,291000,,,,,,,,,,,Trimestral,126 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896296,"Empedrado Calle De 1087.55 Metros Cuadrados De La Calle Acceso A La Secundaria, Tramo Del Barrio Purero En Mineral Del Monte, Hidalgo./2017-11-02-0085",13,Hidalgo,39,Mineral del Monte,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,598240,598240,329032,329032,301082.92,301082.92,301082.92,50.33,100,40,Metros Cuadrados,Trimestral,127 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896297,"Construcción De Pavimentación De 665.00 M2 Con Concreto Hidraulico, Camino Al Nogal Segunda Etapa, En La Localidad De Malila, Municipio De Molango De Escamilla./2017-11-03-0086",13,Hidalgo,42,Molango de Escamilla,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,465457,463336.42,232727.5,232727.5,232727.5,232727.5,232727.5,50.23,100,100,Metros Cuadrados,Trimestral,128 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896298,"Construcción De Pavimentación De 1440.90 M2. De Concreto Hidráulico, En Calle Principal, En La Localidad De Naopa  Municipio De Molango De Escamilla, Hgo./2017-11-03-0087",13,Hidalgo,42,Molango de Escamilla,,,,,-,4,Fideicomisos,PRESIDENCIA MUNICIPAL,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1000000,989832.26,500000,500000,500000,500000,500000,50.51,100,100,Metros Cuadrados,Trimestral,129 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896299,"Construcción De Drenaje Pluvial En El Km: 1 280.00 Del Camino Tlaxcango-Naopa, Con 640.00 M2. Municipio De Molango De Escamilla./2017-11-03-0088",13,Hidalgo,42,Molango de Escamilla,,,,,-,4,Fideicomisos,PRESIDENCIA MUNICIPAL,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1000000,997526.97,500000,500000,500000,500000,500000,50.12,100,100,Metros Cuadrados,Trimestral,130 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896300,"Construcción De 01 Aula Didáctica En Secundaria Comunitaria ""Juan De La Barrera"" (Conafe) C.C.T. 13ktv0086f, En El Fraile, Municipio De Pacula Hidalgo./2017-11-04-0089",13,Hidalgo,47,Pacula,,,,,-,4,Fideicomisos,MUNICIPIO DE PACULA,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,328000,328000,131200,131200,131200,98400,98400,30,100,30,Metros Cuadrados,Trimestral,131 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896301,"Rehabilitación De 630.00 Metros Cuadrados De Pavimentación Hidráulica, Primera Etapa, De La Calle Principal Del Barrio Centro En La Localidad De Chipoco, Tlanchinol, Hgo./2017-11-05-0090",13,Hidalgo,73,Tlanchinol,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,998229,998229,998229,998229,998229,998229,998229,100,100,100,Metros Cuadrados,Trimestral,132 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896302,"Pavimentación Hidráulica De 561.65 M2, Primera Etapa, De La Calle Principal Del Barrio Abajo En La Localidad De Ixtlapala, Tlanchinol, Hgo./2017-11-05-0091",13,Hidalgo,73,Tlanchinol,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,400000,400000,400000,400000,400000,400000,400000,100,100,100,Metros Cuadrados,Trimestral,133 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896303,"Pavimentación Hidráulica De 552.78 M2 De Calles, De La Calle Del Deportivo Y Calle Principal Del Barrio Centro En La Localidad De Chachala, Tlanchinol, Hgo./2017-11-05-0092",13,Hidalgo,73,Tlanchinol,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,393790,393790,393790,393790,393790,393790,393790,100,100,100,Metros Cuadrados,Trimestral,134 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896304,"Construcciòn De 500.00 Ml De Rodadas Vehiculares Y Empedrado En La Calle Jaime Nuno, Localidad Plutarco Elias Calles (Santiago), Zimapan, Hidalgo./2017-11-07-0093",13,Hidalgo,84,Zimapán,,,,,-,4,Fideicomisos,PRESIDENCIA MUNICIPAL,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1754500,1754500,1754500,1754500,1754500,949991.73,949991.73,54.15,100,54.15,Metros Cuadrados,Trimestral,135 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170200896305,"Reconstrucción De 1,022.85 M2 De Banquetas Y Andadores En Plaza De La Constitución De La Cabecera Municipal, Zimapan, Hidalgo./2017-11-07-0094",13,Hidalgo,84,Zimapán,,,,,-,4,Fideicomisos,PRESIDENCIA MUNICIPAL,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,2253844,2253844,450768.8,2253844,2253844,450768.8,450768.8,20,100,20,Metros Cuadrados,Trimestral,136 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,QUE00170200896306,Construcción En Puente En Maconí/2017-18-02-0095,22,Querétaro,4,Cadereyta de Montes,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,5247166,,,,,,,,,,,Trimestral,137 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,VER00170200896307,"Pavimentaicón Con Contreto Hidraulico De La Calle Martires De Chicago Entre Nogal Y Jacarandas, Jacarandas Entre Martires De Chicago Y Agustón Lira Col. 1o De Mayo./2017-20-01-0183",30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1451672.71,,,,,,,,,,,Trimestral,138 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,VER00170200896308,Construcción De Cancha De Usos Multiples Santa Rosa Ubicado En La Colonia Santa Rosa Del Municpio De Ixhuatlan Del Sureste Ver./2017-20-03-0184,30,Veracruz de Ignacio de la Llave,82,Ixhuatlán del Sureste,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,687399.59,,,,,,,,100,,Metros Cuadrados,Trimestral,139 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON17170200896309,"Construcción Del Camino:  E.C. Mazatan San Pedro De La Cueva ¿ San José De Batuc (Km 1+200 Al 2+360 Y Del Km 2+360 Al Km 8+930, Y Conclusión De La Construcción De Puente El Realito, En El Estado De Sonora/2017-01-23-0232",26,Sonora,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,30000000,,,,,,,,,,,Trimestral,140 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH17170200896310,"Construcción De 739.20 M2 De Concreto Hidráulico De Calle Ramírez De La Calle 11a A La Calle Insurgentes, En Ciudad Juan Aldama, Chihuahua/2017-03-02-0096",8,Chihuahua,2,Aldama,,,,,"CALLE RAMÍREZ DE LA CALLE 11A A LA CALLE INSURGENTES, EN CIUDAD JUAN ALDAMA,",4,Fideicomisos,obras publicas,5,Urbanización,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,2,Coparticipación Federal-Estatal-Municipal,570253,,,,,,,,,,,Trimestral,141 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH17170200896311,"Construcción De Domo A Base De Estructura Metálica Con Techo De Lamina En La Escuela Primaria Francisco Villa, En La Localidad El Bismark, Ascensión Chihuahua/2017-03-05-0097",8,Chihuahua,5,Ascensión,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1200000,1200000,720000,720000,0,0,0,0,100,95,Metros Cuadrados,Trimestral,142 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH17170200896312,"Construcción De 13,242 M2 De Pavimento Con Concreto Hidráulico De Calle Allende Y Calle Veracruz En La Colonia Centro De Ascensión, Chihuahua/2017-03-05-0098",8,Chihuahua,5,Ascensión,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,5619730,5619730,2809865,2206641.76,2206641.76,2206641.76,2206641.76,39.27,100,50,Metros Cuadrados,Trimestral,143 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH17170200896313,"Ampliación De 1,218 Metros Cuadrados Del Centro De Estudios Manuel Gomez Morín, En Santa Rosalía De Camargo, Municipio De Camargo , Chihuahua, Primera Etapa./2017-03-08-0099",8,Chihuahua,11,Camargo,1,Santa Rosalía de Camargo,27.686944,-105.1725,Calle Venustiano Carranza esquina con Manuel Doblado.,4,Fideicomisos,OBRAS PÚBLICAS MUNICIPALES,2,Educación,,,En Ejecución,,01/01/2017,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,4093000,4093000,1227900,1227900,1227900,969329.8,969329.8,23.68,100,25,Metros Cuadrados,Trimestral,144 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896314,"Construcción De 7,902 M2 De Encementado Con Concreto Hidraulico En Barrios La Entrada Y El Caballito De La Localidad De Chinipas De Almada, Municipio De Chinipas, Chihuahua./2017-03-10-0101",8,Chihuahua,20,Chínipas,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,9330929,,,,,,,,,,,Trimestral,145 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH17170200896315,"Rehabilitación De 1302 Ml Del Sistema De Agua Potable Para La Localidad De Cusihuiriachi Y Real De Abajo, Municipio De Cusihuiriachi, Chihuahua/2017-03-11-0102",8,Chihuahua,18,Cusihuiriachi,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1815995,1815995,1815995,726398,715000,715000,715000,39.37,100,96,Metros Cuadrados,Trimestral,146 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896316,"Construcción De Glorieta De 50 Mts2 En La Intersección De Las Calles Juárez, Constitución Y Sor Juana Inés De La Cruz En El Municipio De Jiménez, Chihuahua/2017-03-14-0103",8,Chihuahua,36,Jiménez,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1262920,,,,,,,,,,,Trimestral,147 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896317,"Remodelación De Parque Recreativo Las Quinientas Con Un Área Total De 4,920 M2 En El Municipio De Madera Localidad Madera/2017-03-17-0104",8,Chihuahua,40,Madera,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,3780000,,,,,,,,,,,Trimestral,148 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896318,"Pavimento Por Concreto Hidráulico De Once Calles Con Una Totalidad De 12,631 M2 En El Municipio De Madera Localidad Madera/2017-03-17-0105",8,Chihuahua,40,Madera,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,8737000,,,,,,,,,,,Trimestral,149 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896319,"Construcción De  950.50 M2 De Pavimentación Con Concreto Hidraulico De La Calle De La Entrada Y Callejon De La Plaza De La Localidad De Valle De Los Olivos, Municipio De Rosario, Chihuahua/2017-03-21-0106",8,Chihuahua,56,Rosario,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,658178,,,,,,,,,,,Trimestral,150 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896320,"Pavimentación Con Asfalto En Acceso Principal En El Municipio De San Francisco Del Oro, Chihuahua/2017-03-22-0107",8,Chihuahua,59,San Francisco del Oro,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1236449,,,,,,,,,,,Trimestral,151 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896321,"Rehabilitación De Vialidades Con Piedra Natural, Superficie De 2,233 M2 De Intervención En Los Tramos De Calle Donato Guerra, 5 De Mayo Y 13 De Septiembre, En El Centro De La Ciudad De Santa Bárbara, Chihuahua/2017-03-23-0108",8,Chihuahua,60,Santa Bárbara,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,11014558,,,,,,,,,,,Trimestral,152 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896323,Reconstruccion Del Puente Gato Negro A Base De Cajones De Concreto Hidraulico Con Una Superficie De 554.956 M2 En La Localidad De Alta Vista Municipio De Camargo/2017-03-26-0110,8,Chihuahua,11,Camargo,,,,,-,4,Fideicomisos,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,0,Otros Proyectos,,,Cancelado,,31/08/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,1,Coparticipación Federal-Estatal,10000000,,,,,,,,,,,Trimestral,153 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH17170200896324,"Construcción Del Parque Público Infantil En Predio Municipal De 300 M2 En La Localidad De Miguel Ahumada Del Municipio De Ahumada, Chihuahua./2017-03-01-0156",8,Chihuahua,1,Ahumada,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,164120,,,,,,,,100,,Metros Cuadrados,Trimestral,154 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896325,"Rehabilitación De 4562 M2 Del Parque Público En El Fraccionamiento Vistas De San Guillermo, En La Localidad De San Guillermo En El Municipio De Aquiles Serdán, Chihuahua/2017-03-05-0157",8,Chihuahua,4,Aquiles Serdán,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,548052,,,,,,,,,,,Trimestral,155 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170200896326,"Construcción De 2,235 M2 De Pavimento Con Concreto Hidráulico De La Vialidad Montañas, En La Ciudad De Hidalgo Del Parral, Municipio De Hidalgo Del Parral, Chihuahua./2017-03-13-0158",8,Chihuahua,32,Hidalgo del Parral,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Cancelado,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,2603050,,,,,,,,,,,Trimestral,156 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
