CICLO,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,NUM_CUENTAS_PAGADAS,MONTO_PREDIAL
2013,7,Chiapas,80,Siltepec,97,252401.72
2014,7,Chiapas,80,Siltepec,77,224862.45
2015,7,Chiapas,80,Siltepec,72,295973.24
2016,7,Chiapas,80,Siltepec,58,275369.12
2013,7,Chiapas,81,Simojovel,2147,553952.65
2014,7,Chiapas,81,Simojovel,1804,633757.25
2015,7,Chiapas,81,Simojovel,1646,508030.57
2016,7,Chiapas,81,Simojovel,1976,593542.17
2013,7,Chiapas,82,Sitalá,568,120698.23
2014,7,Chiapas,82,Sitalá,535,140821.65
2015,7,Chiapas,82,Sitalá,201,53378.81
2016,7,Chiapas,82,Sitalá,381,108115.8
2013,7,Chiapas,83,Socoltenango,604,313075.37
2014,7,Chiapas,83,Socoltenango,487,322622.12
2015,7,Chiapas,83,Socoltenango,620,378424.31
2016,7,Chiapas,83,Socoltenango,694,423793.1
2013,7,Chiapas,84,Solosuchiapa,610,172696.5
2014,7,Chiapas,84,Solosuchiapa,658,175189.43
2015,7,Chiapas,84,Solosuchiapa,496,159419.39
2016,7,Chiapas,84,Solosuchiapa,412,183886
2013,7,Chiapas,85,Soyaló,132,60398.07
2014,7,Chiapas,85,Soyaló,131,73346.04
2015,7,Chiapas,85,Soyaló,116,70891.07
2016,7,Chiapas,85,Soyaló,104,66765.92
2013,7,Chiapas,86,Suchiapa,2213,508914.14
2014,7,Chiapas,86,Suchiapa,2369,604440.98
2015,7,Chiapas,86,Suchiapa,2168,455368.92
2016,7,Chiapas,86,Suchiapa,2849,722136.21
2013,7,Chiapas,87,Suchiate,2293,825495.51
2014,7,Chiapas,87,Suchiate,2146,768367.93
2015,7,Chiapas,87,Suchiate,1850,933153.29
2016,7,Chiapas,87,Suchiate,2256,777521.01
2013,7,Chiapas,88,Sunuapa,338,86883.21
2014,7,Chiapas,88,Sunuapa,349,75554.17
2015,7,Chiapas,88,Sunuapa,321,85466.51
2016,7,Chiapas,88,Sunuapa,414,129282.5
2013,7,Chiapas,89,Tapachula,56655,40260862.05
2014,7,Chiapas,89,Tapachula,57897,35896595.88
2015,7,Chiapas,89,Tapachula,64747,39479378.18
2016,7,Chiapas,89,Tapachula,56749,36022858.38
2013,7,Chiapas,90,Tapalapa,25,8746.91
2014,7,Chiapas,90,Tapalapa,19,7454
2015,7,Chiapas,90,Tapalapa,6,3316.66
2016,7,Chiapas,90,Tapalapa,31,67279.56
2013,7,Chiapas,91,Tapilula,769,202769.67
2014,7,Chiapas,91,Tapilula,693,168428.71
2015,7,Chiapas,91,Tapilula,914,298142.59
2016,7,Chiapas,91,Tapilula,753,289568.05
2013,7,Chiapas,92,Tecpatán,4411,811577.52
2014,7,Chiapas,92,Tecpatán,4950,996088
2015,7,Chiapas,92,Tecpatán,3003,799005.41
2016,7,Chiapas,92,Tecpatán,3913,983884.95
2013,7,Chiapas,93,Tenejapa,99,46907.34
2014,7,Chiapas,93,Tenejapa,77,44563.56
2015,7,Chiapas,93,Tenejapa,95,45627.48
2016,7,Chiapas,93,Tenejapa,110,57678.49
2013,7,Chiapas,94,Teopisca,1453,442654.36
2014,7,Chiapas,94,Teopisca,1827,507690.04
2015,7,Chiapas,94,Teopisca,1446,498751.07
2016,7,Chiapas,94,Teopisca,779,201134.75
2013,7,Chiapas,96,Tila,658,435720.79
2014,7,Chiapas,96,Tila,579,492421.99
2015,7,Chiapas,96,Tila,713,465698.06
2016,7,Chiapas,96,Tila,496,381545.13
2013,7,Chiapas,97,Tonalá,13403,4595677.02
2014,7,Chiapas,97,Tonalá,13337,4607301.19
2015,7,Chiapas,97,Tonalá,13804,4926948.08
2016,7,Chiapas,97,Tonalá,14773,6620423.89
2013,7,Chiapas,98,Totolapa,137,53967.15
2014,7,Chiapas,98,Totolapa,86,32258.83
2015,7,Chiapas,98,Totolapa,42,24664.89
2016,7,Chiapas,98,Totolapa,88,40085.19
2013,7,Chiapas,99,La Trinitaria,3630,1579691.98
2014,7,Chiapas,99,La Trinitaria,3547,1752969.74
2015,7,Chiapas,99,La Trinitaria,3017,1865087.05
2016,7,Chiapas,99,La Trinitaria,3571,2040357.14
2013,7,Chiapas,100,Tumbalá,690,249754.13
2014,7,Chiapas,100,Tumbalá,642,294137.54
2015,7,Chiapas,100,Tumbalá,770,332509.39
2016,7,Chiapas,100,Tumbalá,706,332985.5
2013,7,Chiapas,101,Tuxtla Gutiérrez,121912,106219743.9
2014,7,Chiapas,101,Tuxtla Gutiérrez,134507,128877482.4
2015,7,Chiapas,101,Tuxtla Gutiérrez,127158,127136275.2
2016,7,Chiapas,101,Tuxtla Gutiérrez,132547,138009357.2
2013,7,Chiapas,102,Tuxtla Chico,8043,1596101.72
2014,7,Chiapas,102,Tuxtla Chico,7622,1595002.53
2015,7,Chiapas,102,Tuxtla Chico,6593,1411272.36
2016,7,Chiapas,102,Tuxtla Chico,8273,1846853.05
2013,7,Chiapas,103,Tuzantán,1899,464009.79
2014,7,Chiapas,103,Tuzantán,2003,504239.04
2015,7,Chiapas,103,Tuzantán,1748,568190.98
2016,7,Chiapas,103,Tuzantán,2466,727208.03
2013,7,Chiapas,104,Tzimol,594,271491.54
2014,7,Chiapas,104,Tzimol,529,283967.75
2015,7,Chiapas,104,Tzimol,480,238445.25
2016,7,Chiapas,104,Tzimol,574,331631.12
2013,7,Chiapas,105,Unión Juárez,750,178318.56
2014,7,Chiapas,105,Unión Juárez,586,153947.86
2015,7,Chiapas,105,Unión Juárez,468,155872.17
2016,7,Chiapas,105,Unión Juárez,611,214443.84
2013,7,Chiapas,106,Venustiano Carranza,2750,806667.1
2014,7,Chiapas,106,Venustiano Carranza,2960,897101.38
2015,7,Chiapas,106,Venustiano Carranza,1891,711211.83
2016,7,Chiapas,106,Venustiano Carranza,2963,897012.2
2013,7,Chiapas,107,Villa Corzo,3867,1454869.34
2014,7,Chiapas,107,Villa Corzo,3519,1395301.14
2015,7,Chiapas,107,Villa Corzo,3333,1493415.43
2016,7,Chiapas,107,Villa Corzo,3508,1667141.77
2013,7,Chiapas,108,Villaflores,10024,4044946.98
2014,7,Chiapas,108,Villaflores,8362,3900528.98
2015,7,Chiapas,108,Villaflores,8272,4002802.06
2016,7,Chiapas,108,Villaflores,7836,4005210.1
2013,7,Chiapas,109,Yajalón,5205,1263644.02
2014,7,Chiapas,109,Yajalón,5374,1319823.31
2015,7,Chiapas,109,Yajalón,5070,1358027.34
2016,7,Chiapas,109,Yajalón,5294,1415436.61
2013,7,Chiapas,110,San Lucas,120,31682.21
2014,7,Chiapas,110,San Lucas,85,27691.93
2015,7,Chiapas,110,San Lucas,0,21959.95
2016,7,Chiapas,110,San Lucas,85,30768.71
2013,7,Chiapas,111,Zinacantán,51,52420
2014,7,Chiapas,111,Zinacantán,33,49929.22
2015,7,Chiapas,111,Zinacantán,34,59422.93
2016,7,Chiapas,111,Zinacantán,73,60352.83
2013,7,Chiapas,112,San Juan Cancuc,0,0
2014,7,Chiapas,112,San Juan Cancuc,0,0
2015,7,Chiapas,112,San Juan Cancuc,7,21664.64
2016,7,Chiapas,112,San Juan Cancuc,2,3633.81
2013,7,Chiapas,113,Aldama,0,0
2014,7,Chiapas,113,Aldama,0,0
2015,7,Chiapas,113,Aldama,0,0
2016,7,Chiapas,113,Aldama,0,0
2013,7,Chiapas,114,Benemérito de las Américas,1063,664184.57
2014,7,Chiapas,114,Benemérito de las Américas,1158,736160
2015,7,Chiapas,114,Benemérito de las Américas,1158,893915.01
2016,7,Chiapas,114,Benemérito de las Américas,1376,953028.84
2013,7,Chiapas,115,Maravilla Tenejapa,19,145458.76
2014,7,Chiapas,115,Maravilla Tenejapa,93,410814.52
2015,7,Chiapas,115,Maravilla Tenejapa,93,264878.09
2016,7,Chiapas,115,Maravilla Tenejapa,24,159154.65
2013,7,Chiapas,116,Marqués de Comillas,530,592567.12
2014,7,Chiapas,116,Marqués de Comillas,814,622478.13
2015,7,Chiapas,116,Marqués de Comillas,585,620504.19
2016,7,Chiapas,116,Marqués de Comillas,623,503810.38
2013,7,Chiapas,117,Montecristo de Guerrero,80,61822.83
2014,7,Chiapas,117,Montecristo de Guerrero,66,140320.01
2015,7,Chiapas,117,Montecristo de Guerrero,34,70990.48
2016,7,Chiapas,117,Montecristo de Guerrero,59,100071.89
2013,7,Chiapas,118,San Andrés Duraznal,0,0
2014,7,Chiapas,118,San Andrés Duraznal,0,0
2015,7,Chiapas,118,San Andrés Duraznal,0,0
2016,7,Chiapas,118,San Andrés Duraznal,0,0
2013,7,Chiapas,119,Santiago el Pinar,0,0
2014,7,Chiapas,119,Santiago el Pinar,0,0
2015,7,Chiapas,119,Santiago el Pinar,0,0
2016,7,Chiapas,119,Santiago el Pinar,0,0
2013,7,Chiapas,0,Mezcalapa,1468,522775.57
2014,7,Chiapas,0,Mezcalapa,1079,400818.39
2015,7,Chiapas,0,Mezcalapa,1075,460028.75
2016,7,Chiapas,0,Mezcalapa,1457,589474.49
2013,7,Chiapas,0,El Parral,746,418294.28
2014,7,Chiapas,0,El Parral,557,236430.95
2015,7,Chiapas,0,El Parral,431,223048.28
2016,7,Chiapas,0,El Parral,543,243769.19
2013,7,Chiapas,0,Emiliano Zapata,578,236091.73
2014,7,Chiapas,0,Emiliano Zapata,591,252781.12
2015,7,Chiapas,0,Emiliano Zapata,502,246102.17
2016,7,Chiapas,0,Emiliano Zapata,657,295001.28
2013,7,Chiapas,0,Belisario Domínguez,0,0
2014,7,Chiapas,0,Belisario Domínguez,0,0
2015,7,Chiapas,0,Belisario Domínguez,0,0
2016,7,Chiapas,0,Belisario Domínguez,0,0
2004,8,Chihuahua,0,Cobertura estatal,No disponible ,726769269
2005,8,Chihuahua,0,Cobertura estatal,No disponible ,830335875
2006,8,Chihuahua,0,Cobertura estatal,No disponible ,893544796
2007,8,Chihuahua,0,Cobertura estatal,No disponible ,955282311
2008,8,Chihuahua,0,Cobertura estatal,No disponible ,1043002632
2009,8,Chihuahua,0,Cobertura estatal,No disponible ,1060994939
2010,8,Chihuahua,0,Cobertura estatal,No disponible ,1086669060
2011,8,Chihuahua,0,Cobertura estatal,No disponible ,1151427620
2012,8,Chihuahua,0,Cobertura estatal,No disponible ,1382917632
2013,8,Chihuahua,1,Ahumada,3118,3566522.72
2014,8,Chihuahua,1,Ahumada,3395,7141896.85
2015,8,Chihuahua,1,Ahumada,3612,5445940.3
2016,8,Chihuahua,1,Ahumada,3912,6519820.68
2013,8,Chihuahua,2,Aldama,8212,5269944.54
2014,8,Chihuahua,2,Aldama,8856,7826930.8
2015,8,Chihuahua,2,Aldama,9679,9211495.99
2016,8,Chihuahua,2,Aldama,10179,10166930.01
2013,8,Chihuahua,3,Allende,2813,1180411.02
2014,8,Chihuahua,3,Allende,2963,1656806.83
2015,8,Chihuahua,3,Allende,3045,1951350.82
2016,8,Chihuahua,3,Allende,3197,1945444.3
2013,8,Chihuahua,4,Aquiles Serdán,3237,3642522.17
2014,8,Chihuahua,4,Aquiles Serdán,3272,4229997.29
2015,8,Chihuahua,4,Aquiles Serdán,4155,5318834.52
2016,8,Chihuahua,4,Aquiles Serdán,3441,4865886.66
2013,8,Chihuahua,5,Ascensión,4877,5840922.36
2014,8,Chihuahua,5,Ascensión,3119,8551214.53
2015,8,Chihuahua,5,Ascensión,5663,12505943.59
2016,8,Chihuahua,5,Ascensión,5672,9345712.01
2013,8,Chihuahua,6,Bachíniva,1635,705234.01
2014,8,Chihuahua,6,Bachíniva,2057,1146845.04
2015,8,Chihuahua,6,Bachíniva,2087,1071499.39
2016,8,Chihuahua,6,Bachíniva,1959,1036428.93
2013,8,Chihuahua,7,Balleza,1599,672174.05
2014,8,Chihuahua,7,Balleza,1628,1171016.89
2015,8,Chihuahua,7,Balleza,1776,999507.69
2016,8,Chihuahua,7,Balleza,1671,673870.22
2013,8,Chihuahua,8,Batopilas de Manuel Gómez Morín,185,883753
2014,8,Chihuahua,8,Batopilas de Manuel Gómez Morín,158,201707.48
2015,8,Chihuahua,8,Batopilas de Manuel Gómez Morín,163,189537.68
2016,8,Chihuahua,8,Batopilas de Manuel Gómez Morín,176,768734.84
2013,8,Chihuahua,9,Bocoyna,1551,1359147.01
2014,8,Chihuahua,9,Bocoyna,1727,2431419.48
2015,8,Chihuahua,9,Bocoyna,1712,1802102.37
2016,8,Chihuahua,9,Bocoyna,1790,2572696.69
2013,8,Chihuahua,10,Buenaventura,3449,2986623.49
2014,8,Chihuahua,10,Buenaventura,3373,4204088.75
2015,8,Chihuahua,10,Buenaventura,3851,4832787.86
2016,8,Chihuahua,10,Buenaventura,4005,5530868.5
2013,8,Chihuahua,11,Camargo,15245,12310225.58
2014,8,Chihuahua,11,Camargo,15808,12498997.29
2015,8,Chihuahua,11,Camargo,16098,17736967.43
2016,8,Chihuahua,11,Camargo,17265,20660326.29
2013,8,Chihuahua,12,Carichí,969,391062.92
2014,8,Chihuahua,12,Carichí,935,400928.32
2015,8,Chihuahua,12,Carichí,990,403092.48
2016,8,Chihuahua,12,Carichí,1027,865468.22
2013,8,Chihuahua,13,Casas Grandes,2384,1545409.6
2014,8,Chihuahua,13,Casas Grandes,2442,2069467.13
2015,8,Chihuahua,13,Casas Grandes,2578,2319462.4
2016,8,Chihuahua,13,Casas Grandes,2618,2279493.05
2013,8,Chihuahua,14,Coronado,583,402471.01
2014,8,Chihuahua,14,Coronado,572,592472.19
2015,8,Chihuahua,14,Coronado,544,820318.91
2016,8,Chihuahua,14,Coronado,519,574018.54
2013,8,Chihuahua,15,Coyame del Sotol,833,1002510.54
2014,8,Chihuahua,15,Coyame del Sotol,915,1564195.12
2015,8,Chihuahua,15,Coyame del Sotol,948,1920921.8
2016,8,Chihuahua,15,Coyame del Sotol,940,1657429.53
2013,8,Chihuahua,16,La Cruz,1562,1523620.45
2014,8,Chihuahua,16,La Cruz,1648,792364.74
2015,8,Chihuahua,16,La Cruz,1567,572921.32
2016,8,Chihuahua,16,La Cruz,1596,558427.84
2013,8,Chihuahua,17,Cuauhtémoc,48081,66532427.86
2014,8,Chihuahua,17,Cuauhtémoc,53477,68184602.4
2015,8,Chihuahua,17,Cuauhtémoc,51707,73037777.64
2016,8,Chihuahua,17,Cuauhtémoc,48897,74925801.96
2013,8,Chihuahua,18,Cusihuiriachi,2003,834217
2014,8,Chihuahua,18,Cusihuiriachi,2283,1149481.94
2015,8,Chihuahua,18,Cusihuiriachi,2423,1076188.13
2016,8,Chihuahua,18,Cusihuiriachi,2376,2583508.3
2013,8,Chihuahua,19,Chihuahua,248701,437832650.9
2014,8,Chihuahua,19,Chihuahua,250850,575491660.2
2015,8,Chihuahua,19,Chihuahua,259204,663965219.2
2016,8,Chihuahua,19,Chihuahua,260746,737865987.6
2013,8,Chihuahua,20,Chínipas,430,2881535.22
2014,8,Chihuahua,20,Chínipas,455,415724.58
2015,8,Chihuahua,20,Chínipas,423,3062485.68
2016,8,Chihuahua,20,Chínipas,406,1620343.47
2013,8,Chihuahua,21,Delicias,2405,47745800.01
2014,8,Chihuahua,21,Delicias,44710,51516095
2015,8,Chihuahua,21,Delicias,46102,71857671.23
2016,8,Chihuahua,21,Delicias,47774,66309141.01
2013,8,Chihuahua,22,Dr. Belisario Domínguez,404,316933.81
2014,8,Chihuahua,22,Dr. Belisario Domínguez,404,354963.27
2015,8,Chihuahua,22,Dr. Belisario Domínguez,470,478079.98
2016,8,Chihuahua,22,Dr. Belisario Domínguez,523,379475.32
2013,8,Chihuahua,23,Galeana,965,746884.22
2014,8,Chihuahua,23,Galeana,1057,1097354.65
2015,8,Chihuahua,23,Galeana,1187,1345290.39
2016,8,Chihuahua,23,Galeana,1178,1169477.31
2013,8,Chihuahua,24,Santa Isabel,3272,1219727.62
2014,8,Chihuahua,24,Santa Isabel,3314,1236851.06
2015,8,Chihuahua,24,Santa Isabel,3410,1593199.73
2016,8,Chihuahua,24,Santa Isabel,3494,1986103.17
2013,8,Chihuahua,25,Gómez Farías,4627,852278.03
2014,8,Chihuahua,25,Gómez Farías,2364,1073525.1
2015,8,Chihuahua,25,Gómez Farías,2479,1264912.29
2016,8,Chihuahua,25,Gómez Farías,2384,906706.11
2013,8,Chihuahua,26,Gran Morelos,1729,377250.01
2014,8,Chihuahua,26,Gran Morelos,533,446267.37
2015,8,Chihuahua,26,Gran Morelos,800,806982.49
2016,8,Chihuahua,26,Gran Morelos,1928,654134.75
2013,8,Chihuahua,27,Guachochi,2819,1354482.26
2014,8,Chihuahua,27,Guachochi,3160,2020380.36
2015,8,Chihuahua,27,Guachochi,3328,2383112.4
2016,8,Chihuahua,27,Guachochi,3426,1721887.76
2013,8,Chihuahua,28,Guadalupe,1363,1077871.68
2014,8,Chihuahua,28,Guadalupe,1398,1492578.3
2015,8,Chihuahua,28,Guadalupe,1383,1301376.45
2016,8,Chihuahua,28,Guadalupe,1400,1296979.32
2013,8,Chihuahua,29,Guadalupe y Calvo,946,1938551.36
2014,8,Chihuahua,29,Guadalupe y Calvo,1182,2653848.27
2015,8,Chihuahua,29,Guadalupe y Calvo,1235,2382588.48
2016,8,Chihuahua,29,Guadalupe y Calvo,1422,2731641.53
2013,8,Chihuahua,30,Guazapares,614,309706.01
2014,8,Chihuahua,30,Guazapares,635,433736.21
2015,8,Chihuahua,30,Guazapares,669,512360.13
2016,8,Chihuahua,30,Guazapares,610,393587.97
2013,8,Chihuahua,31,Guerrero,7826,4408453
2014,8,Chihuahua,31,Guerrero,10709,13448769.43
2015,8,Chihuahua,31,Guerrero,8816,6886126.2
2016,8,Chihuahua,31,Guerrero,9455,6711084.31
2013,8,Chihuahua,32,Hidalgo del Parral,26268,21984541.49
2014,8,Chihuahua,32,Hidalgo del Parral,27522,30128752.47
2015,8,Chihuahua,32,Hidalgo del Parral,29626,35896343.75
2016,8,Chihuahua,32,Hidalgo del Parral,29851,40290427.46
2013,8,Chihuahua,33,Huejotitán,155,73291.68
2014,8,Chihuahua,33,Huejotitán,177,227139.07
2015,8,Chihuahua,33,Huejotitán,180,140055.17
2016,8,Chihuahua,33,Huejotitán,182,137822.8
2013,8,Chihuahua,34,Ignacio Zaragoza,1145,519208.94
2014,8,Chihuahua,34,Ignacio Zaragoza,1251,711504.83
2015,8,Chihuahua,34,Ignacio Zaragoza,1212,786207.89
2016,8,Chihuahua,34,Ignacio Zaragoza,1200,1709194.46
2013,8,Chihuahua,35,Janos,907,1743421.69
2014,8,Chihuahua,35,Janos,944,2408511.93
2015,8,Chihuahua,35,Janos,958,2539726.39
2016,8,Chihuahua,35,Janos,940,2466242.32
2013,8,Chihuahua,36,Jiménez,9279,5496185.9
2014,8,Chihuahua,36,Jiménez,9777,8606623.92
2015,8,Chihuahua,36,Jiménez,9665,11240739.63
2016,8,Chihuahua,36,Jiménez,10045,11262154.88
2013,8,Chihuahua,37,Juárez,273850,691485109.9
2014,8,Chihuahua,37,Juárez,283245,664809104.4
2015,8,Chihuahua,37,Juárez,328773,757440128.1
2016,8,Chihuahua,37,Juárez,310542,773648207
2013,8,Chihuahua,38,Julimes,2542,1233696.13
2014,8,Chihuahua,38,Julimes,2688,1708816.13
2015,8,Chihuahua,38,Julimes,2631,2261224.18
2016,8,Chihuahua,38,Julimes,2947,1951125.19
2013,8,Chihuahua,39,López,1638,718043.59
2014,8,Chihuahua,39,López,1664,815081.37
2015,8,Chihuahua,39,López,1693,947173.09
2016,8,Chihuahua,39,López,1693,953229.28
2013,8,Chihuahua,40,Madera,6129,4098086.01
2014,8,Chihuahua,40,Madera,6650,8403326.62
2015,8,Chihuahua,40,Madera,7056,6620998.04
2016,8,Chihuahua,40,Madera,6588,6652884.75
2013,8,Chihuahua,41,Maguarichi,295,119048
2014,8,Chihuahua,41,Maguarichi,282,152997.67
2015,8,Chihuahua,41,Maguarichi,308,168619.92
2016,8,Chihuahua,41,Maguarichi,302,114874.49
2013,8,Chihuahua,42,Manuel Benavides,557,645089.68
2014,8,Chihuahua,42,Manuel Benavides,582,755666.34
2015,8,Chihuahua,42,Manuel Benavides,563,712780.75
2016,8,Chihuahua,42,Manuel Benavides,575,659391.22
2013,8,Chihuahua,43,Matachí,1064,341081.01
2014,8,Chihuahua,43,Matachí,1180,674593.92
2015,8,Chihuahua,43,Matachí,1246,747635.68
2016,8,Chihuahua,43,Matachí,1200,496642.36
2013,8,Chihuahua,44,Matamoros,1353,584698.35
2014,8,Chihuahua,44,Matamoros,1489,722978.18
2015,8,Chihuahua,44,Matamoros,1585,681019.99
2016,8,Chihuahua,44,Matamoros,1656,640340.27
2013,8,Chihuahua,45,Meoqui,12828,8442176.96
2014,8,Chihuahua,45,Meoqui,13735,12671277.33
2015,8,Chihuahua,45,Meoqui,13793,13976605.3
2016,8,Chihuahua,45,Meoqui,13976,14217176.21
2013,8,Chihuahua,46,Morelos,231,171501.99
2014,8,Chihuahua,46,Morelos,244,193544.77
2015,8,Chihuahua,46,Morelos,210,221697.66
2016,8,Chihuahua,46,Morelos,205,175780.59
2013,8,Chihuahua,47,Moris,410,489810.01
2014,8,Chihuahua,47,Moris,369,451349.53
2015,8,Chihuahua,47,Moris,399,437862.29
2016,8,Chihuahua,47,Moris,356,499878.72
2013,8,Chihuahua,48,Namiquipa,4919,2514119.85
2014,8,Chihuahua,48,Namiquipa,8392,2925582.99
2015,8,Chihuahua,48,Namiquipa,9044,4218830.41
2016,8,Chihuahua,48,Namiquipa,9299,3473694.41
2013,8,Chihuahua,49,Nonoava,746,339364.99
2014,8,Chihuahua,49,Nonoava,734,328811.57
2015,8,Chihuahua,49,Nonoava,742,422573.04
2016,8,Chihuahua,49,Nonoava,697,313334.08
2013,8,Chihuahua,50,Nuevo Casas Grandes,14985,13787480.8
2014,8,Chihuahua,50,Nuevo Casas Grandes,14640,16200144.53
2015,8,Chihuahua,50,Nuevo Casas Grandes,14953,18902590.04
2016,8,Chihuahua,50,Nuevo Casas Grandes,15059,17803923.35
2013,8,Chihuahua,51,Ocampo,466,1611861.99
2014,8,Chihuahua,51,Ocampo,344,1614443.9
2015,8,Chihuahua,51,Ocampo,300,7056267.68
2016,8,Chihuahua,51,Ocampo,205,3532084.68
2013,8,Chihuahua,52,Ojinaga,11618,6917015.68
2014,8,Chihuahua,52,Ojinaga,11239,8635550.6
2015,8,Chihuahua,52,Ojinaga,11284,10133332.73
2016,8,Chihuahua,52,Ojinaga,11466,10147651.05
2013,8,Chihuahua,53,Praxedis G. Guerrero,1287,856294.18
2014,8,Chihuahua,53,Praxedis G. Guerrero,2517,1148590.12
2015,8,Chihuahua,53,Praxedis G. Guerrero,1537,1004547.14
2016,8,Chihuahua,53,Praxedis G. Guerrero,1531,945266.82
2013,8,Chihuahua,54,Riva Palacio,4343,1480946.1
2014,8,Chihuahua,54,Riva Palacio,4509,1713105.14
2015,8,Chihuahua,54,Riva Palacio,4705,1755914.66
2016,8,Chihuahua,54,Riva Palacio,4887,1809513.62
2013,8,Chihuahua,55,Rosales,5225,2014092.24
2014,8,Chihuahua,55,Rosales,5324,2497697.76
2015,8,Chihuahua,55,Rosales,5420,2933972.07
2016,8,Chihuahua,55,Rosales,5624,2937719.9
2013,8,Chihuahua,56,Rosario,467,237417.98
2014,8,Chihuahua,56,Rosario,548,388550.04
2015,8,Chihuahua,56,Rosario,493,245787.49
2016,8,Chihuahua,56,Rosario,509,758476.18
2013,8,Chihuahua,57,San Francisco de Borja,927,336193.98
2014,8,Chihuahua,57,San Francisco de Borja,982,715906.65
2015,8,Chihuahua,57,San Francisco de Borja,972,461443.42
2016,8,Chihuahua,57,San Francisco de Borja,974,976666.42
2013,8,Chihuahua,58,San Francisco de Conchos,1716,1511781.25
2014,8,Chihuahua,58,San Francisco de Conchos,1621,1610329.18
2015,8,Chihuahua,58,San Francisco de Conchos,2271,2205821.6
2016,8,Chihuahua,58,San Francisco de Conchos,1688,1788039.12
2013,8,Chihuahua,59,San Francisco del Oro,1181,2438638.06
2014,8,Chihuahua,59,San Francisco del Oro,1274,2623992.23
2015,8,Chihuahua,59,San Francisco del Oro,1378,2515697.43
2016,8,Chihuahua,59,San Francisco del Oro,1351,2489409.6
2013,8,Chihuahua,60,Santa Bárbara,2219,2497648.01
2014,8,Chihuahua,60,Santa Bárbara,2489,3442760.47
2015,8,Chihuahua,60,Santa Bárbara,2398,3223153.7
2016,8,Chihuahua,60,Santa Bárbara,2488,4056516.78
2013,8,Chihuahua,61,Satevó,1135,880123.54
2014,8,Chihuahua,61,Satevó,1132,3081750.03
2015,8,Chihuahua,61,Satevó,1021,2139911.82
2016,8,Chihuahua,61,Satevó,1263,2379466.01
2013,8,Chihuahua,62,Saucillo,8248,3984607.27
2014,8,Chihuahua,62,Saucillo,8978,5485037.77
2015,8,Chihuahua,62,Saucillo,9321,5845808.23
2016,8,Chihuahua,62,Saucillo,9002,5890465.83
2013,8,Chihuahua,63,Temósachic,2526,1022653.91
2014,8,Chihuahua,63,Temósachic,2708,897548.41
2015,8,Chihuahua,63,Temósachic,2715,1293020.76
2016,8,Chihuahua,63,Temósachic,2688,1316639.83
2013,8,Chihuahua,64,El Tule,423,97477.98
2014,8,Chihuahua,64,El Tule,98,60456.94
2015,8,Chihuahua,64,El Tule,355,80507.75
2016,8,Chihuahua,64,El Tule,439,133565.58
2013,8,Chihuahua,65,Urique,734,753320.59
2014,8,Chihuahua,65,Urique,841,3090688.81
2015,8,Chihuahua,65,Urique,849,4905582.16
2016,8,Chihuahua,65,Urique,1109,3886223.52
2013,8,Chihuahua,66,Uruachi,314,272424.97
2014,8,Chihuahua,66,Uruachi,361,350589.56
2015,8,Chihuahua,66,Uruachi,344,373064.92
2016,8,Chihuahua,66,Uruachi,303,170948.62
2013,8,Chihuahua,67,Valle de Zaragoza,1840,609533.12
2014,8,Chihuahua,67,Valle de Zaragoza,1995,865976.23
2015,8,Chihuahua,67,Valle de Zaragoza,2026,801128.35
2016,8,Chihuahua,67,Valle de Zaragoza,2033,996388.86
2004,5,Coahuila de Zaragoza,0,Cobertura estatal,No disponible ,294501349
