ID_PPI,ID_PP,DESC_PP
'0936E000003,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'0936E000006,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'0936F000002,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'094 01 092,52K002,Proyectos de infraestructura económica de hidrocarburos
'095 01 093,52K002,Proyectos de infraestructura económica de hidrocarburos
'0950GYR0001,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'0950GYR0010,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'0950GYR0014,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'0950GYR0018,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'0951GYN0003,51K011,Proyectos de infraestructura social.
'097 01 095,52K002,Proyectos de infraestructura económica de hidrocarburos
'098 01 096,52K002,Proyectos de infraestructura económica de hidrocarburos
'10071320003,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'1008B000001,08K024,Otros proyectos de infraestructura gubernamental
'1008I000001,08K024,Otros proyectos de infraestructura gubernamental
'1008I000002,08K024,Otros proyectos de infraestructura gubernamental
'1008I000003,08K024,Otros proyectos de infraestructura gubernamental
'10092110001,09K032,Reconstrucción y Conservación de Carreteras
'10092110010,09K032,Reconstrucción y Conservación de Carreteras
'10093110005,09K027,Mantenimiento de infraestructura
'10093110008,09K040,Proyectos de Infraestructura Ferroviaria
'10096240002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096240003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096240004,09K003,Proyectos de construcción de carreteras
'10096240004,09K048,Servicios relacionados para la liberación del derecho de vía
'10096250008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096250014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096260001,09K003,Proyectos de construcción de carreteras
'10096260001,09K048,Servicios relacionados para la liberación del derecho de vía
'10096270002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096270004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096270006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096270009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096270022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096270023,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096280004,09K003,Proyectos de construcción de carreteras
'10096280004,09K048,Servicios relacionados para la liberación del derecho de vía
'10096300008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096310001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320020,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320028,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320030,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096320031,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096330005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096330006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096330009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096330011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096330014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096330025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096330027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096340006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096340007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096340013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096340016,09K003,Proyectos de construcción de carreteras
'10096340016,09K048,Servicios relacionados para la liberación del derecho de vía
'10096340023,09K003,Proyectos de construcción de carreteras
'10096340023,09K048,Servicios relacionados para la liberación del derecho de vía
'10096350045,09K003,Proyectos de construcción de carreteras
'10096350045,09K048,Servicios relacionados para la liberación del derecho de vía
'10096360013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360028,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360030,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360031,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096360032,09K003,Proyectos de construcción de carreteras
'10096360032,09K048,Servicios relacionados para la liberación del derecho de vía
'10096390006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096390007,09K003,Proyectos de construcción de carreteras
'10096390007,09K048,Servicios relacionados para la liberación del derecho de vía
'10096400002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400020,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400024,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400026,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096400027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096420004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096440008,09K003,Proyectos de construcción de carreteras
'10096440008,09K048,Servicios relacionados para la liberación del derecho de vía
'10096440011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096440013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096440014,09K003,Proyectos de construcción de carreteras
'10096440014,09K048,Servicios relacionados para la liberación del derecho de vía
'10096450008,09K003,Proyectos de construcción de carreteras
'10096450008,09K048,Servicios relacionados para la liberación del derecho de vía
'10096460005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096470006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096470007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096480004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500023,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500041,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500049,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500053,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'10096500058,09K003,Proyectos de construcción de carreteras
'10096500058,09K048,Servicios relacionados para la liberación del derecho de vía
'10096510002,09K003,Proyectos de construcción de carreteras
'10096510002,09K048,Servicios relacionados para la liberación del derecho de vía
'1009A000001,09K010,Proyectos de infraestructura de ciencia y tecnología
'1009J2V0002,09K004,Proyectos de construcción de puertos
'101 01 099,52K002,Proyectos de infraestructura económica de hidrocarburos
'1010K2N0002,10K027,Mantenimiento de infraestructura
'1012NBD0003,12K011,Proyectos de infraestructura social de salud
'1012NCG0006,12K011,Proyectos de infraestructura social de salud
'10132160001,13A004,"Adquisición, construcción, reparación y mantenimiento de unidades navales"
'10132160002,13A004,"Adquisición, construcción, reparación y mantenimiento de unidades navales"
'10132160005,13A004,"Adquisición, construcción, reparación y mantenimiento de unidades navales"
'10132160007,13K019,Proyectos de infraestructura gubernamental de seguridad nacional
'1016B000007,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1016B000036,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1016B000099,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1016B000102,16K028,Estudios de preinversión
'1016B000102,16K140,Inversión del Servicio Meteorológico Nacional
'1016B000154,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1016B000186,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1016B000202,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
